01-23 19:35:39 [DEBUG] MainProcess - root: Logging system initialized. Console: INFO, File: experiments/B0_Early_baselines/B0.5/sweep/sweep.log
01-23 19:35:39 [INFO] MainProcess - __main__: ============================================================
01-23 19:35:39 [INFO] MainProcess - __main__: B0.5 GRID SWEEP
01-23 19:35:39 [INFO] MainProcess - __main__: ============================================================
01-23 19:35:39 [INFO] MainProcess - __main__: Pool: experiments/B0_Early_baselines/B0.5/pool_natural
01-23 19:35:39 [INFO] MainProcess - __main__: Output: experiments/B0_Early_baselines/B0.5/sweep
01-23 19:35:39 [INFO] MainProcess - __main__: Eta values: 15 (-0.05 to 0.05)
01-23 19:35:39 [INFO] MainProcess - __main__: Decay values: 5 ([0, 1e-05, 0.0001, 0.001, 0.01])
01-23 19:35:39 [INFO] MainProcess - __main__: Grid size: 75 combinations
01-23 19:35:39 [INFO] MainProcess - __main__: ============================================================
01-23 19:35:39 [INFO] MainProcess - __main__: Networks to process: 50000
01-23 19:35:39 [INFO] MainProcess - __main__: Total evaluations: 3750000
01-23 19:35:48 [INFO] MainProcess - __main__: Tasks to run: 3750000
01-23 19:35:48 [INFO] MainProcess - __main__: Workers: 16
01-23 19:36:50 [INFO] MainProcess - __main__: Starting 3750000 evaluations with 16 workers...
01-23 21:44:05 [INFO] MainProcess - __main__: [21:44:05] Progress: 240000/3750000 (6.4%) | Improved: 14872/240000 (6.2%) | Mean Δ: -0.0001 | ETA: 31.3h
01-23 21:46:58 [INFO] MainProcess - __main__: [21:46:58] Progress: 245000/3750000 (6.5%) | Improved: 15222/245000 (6.2%) | Mean Δ: -0.0001 | ETA: 31.3h
01-23 21:49:54 [INFO] MainProcess - __main__: [21:49:54] Progress: 250000/3750000 (6.7%) | Improved: 15686/250000 (6.3%) | Mean Δ: -0.0000 | ETA: 31.3h
01-23 21:52:15 [INFO] MainProcess - __main__: [21:52:15] Progress: 255000/3750000 (6.8%) | Improved: 15991/255000 (6.3%) | Mean Δ: +0.0000 | ETA: 31.2h
01-23 21:55:45 [INFO] MainProcess - __main__: [21:55:45] Progress: 260000/3750000 (6.9%) | Improved: 16484/260000 (6.3%) | Mean Δ: +0.0000 | ETA: 31.3h
01-23 21:58:24 [INFO] MainProcess - __main__: [21:58:24] Progress: 265000/3750000 (7.1%) | Improved: 16712/265000 (6.3%) | Mean Δ: -0.0000 | ETA: 31.3h
01-23 22:00:55 [INFO] MainProcess - __main__: [22:00:55] Progress: 270000/3750000 (7.2%) | Improved: 16876/270000 (6.3%) | Mean Δ: -0.0000 | ETA: 31.2h
01-23 22:03:46 [INFO] MainProcess - __main__: [22:03:46] Progress: 275000/3750000 (7.3%) | Improved: 17223/275000 (6.3%) | Mean Δ: -0.0001 | ETA: 31.2h
01-23 22:07:32 [INFO] MainProcess - __main__: [22:07:32] Progress: 280000/3750000 (7.5%) | Improved: 17703/280000 (6.3%) | Mean Δ: -0.0000 | ETA: 31.3h
01-23 22:10:12 [INFO] MainProcess - __main__: [22:10:12] Progress: 285000/3750000 (7.6%) | Improved: 18040/285000 (6.3%) | Mean Δ: -0.0000 | ETA: 31.3h
01-23 22:12:50 [INFO] MainProcess - __main__: [22:12:50] Progress: 290000/3750000 (7.7%) | Improved: 18467/290000 (6.4%) | Mean Δ: +0.0000 | ETA: 31.2h
01-23 22:15:30 [INFO] MainProcess - __main__: [22:15:30] Progress: 295000/3750000 (7.9%) | Improved: 18852/295000 (6.4%) | Mean Δ: +0.0000 | ETA: 31.2h
